,Unnamed: 0,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Y,X
5839,5839,Paris129,48.870045719248886,2.3589895624510118,La Bécane à Gaston,48.872442,2.3610849999999997,French Restaurant,5490774.58719959,-425738.23785191774
5881,5881,Paris129,48.870045719248886,2.3589895624510118,Chez les Artistes,48.86999933772705,2.356144646427567,French Restaurant,5490565.011454606,-426144.9378400784
5898,5898,Paris129,48.870045719248886,2.3589895624510118,Le Parisien,48.86801724746792,2.3549896859639965,French Restaurant,5490359.724589116,-426266.43431544956
5913,5913,Paris129,48.870045719248886,2.3589895624510118,Bouillon Julien,48.870532805117065,2.3532134700374163,French Restaurant,5490660.298674696,-426349.1343547723
5922,5922,Paris130,48.871231542290744,2.369634343321049,Le Bistro Des Oies,48.87179088415371,2.367554006902128,French Restaurant,5490622.642721465,-425277.7384395106
5928,5928,Paris130,48.871231542290744,2.369634343321049,Le Chateaubriand,48.869409775536745,2.3711639642715454,French Restaurant,5490314.368168599,-425058.4766819482
5929,5929,Paris130,48.871231542290744,2.369634343321049,Le Dauphin,48.86952034757777,2.3714293926425936,French Restaurant,5490323.342548704,-425037.01410063205
5950,5950,Paris130,48.871231542290744,2.369634343321049,Auberge Pyrénées Cévennes,48.86788239507106,2.3688136786222462,French Restaurant,5490174.1724718455,-425258.77662905294
5982,5982,Paris130,48.871231542290744,2.369634343321049,Philou,48.87218413785746,2.366283014416694,French Restaurant,5490681.881933634,-425363.2535718384
5987,5987,Paris130,48.871231542290744,2.369634343321049,Sésame,48.870221,2.365647,French Restaurant,5490472.278502279,-425446.44295410404
6011,6011,Paris130,48.871231542290744,2.369634343321049,De l'Autre Côté,48.86894761979685,2.3638869881395776,French Restaurant,5490352.94701767,-425598.8681162043
6012,6012,Paris130,48.871231542290744,2.369634343321049,chez babo,48.871925,2.3670362999999996,French Restaurant,5490643.884876325,-425313.0585515675
6015,6015,Paris131,48.87241640364079,2.3802798194283303,Le Baratin,48.87309786827826,2.3827666324192074,French Restaurant,5490579.867040135,-424141.75272171805
6036,6036,Paris131,48.87241640364079,2.3802798194283303,La Queue de Boeuf,48.874508,2.3813869999999997,French Restaurant,5490753.062919247,-424216.2177805874
6041,6041,Paris131,48.87241640364079,2.3802798194283303,Le Vieux Belleville,48.87166048715102,2.3862552170469224,French Restaurant,5490377.675460085,-423913.6891862706
6049,6049,Paris131,48.87241640364079,2.3802798194283303,Le Cadoret,48.874693,2.3811009999999997,French Restaurant,5490777.079037046,-424233.6585492813
6070,6070,Paris131,48.87241640364079,2.3802798194283303,Le Square,48.875816739513475,2.383417636156082,French Restaurant,5490873.0094845025,-424043.4048029409
6084,6084,Paris132,48.873600303141394,2.390925990267116,Le Jourdain,48.8722765406218,2.3893933495378046,French Restaurant,5490407.26623465,-423672.88583621033
6092,6092,Paris132,48.873600303141394,2.390925990267116,Le Vieux Belleville,48.87166048715102,2.3862552170469224,French Restaurant,5490377.675460085,-423913.6891862706
6101,6101,Paris132,48.873600303141394,2.390925990267116,Mensae,48.87580796011563,2.385860793722287,French Restaurant,5490841.94063453,-423865.0630530034
6108,6108,Paris132,48.873600303141394,2.390925990267116,Le Mistral,48.873957647453615,2.3857800190165737,French Restaurant,5490637.980496292,-423905.51681124175
6109,6109,Paris132,48.873600303141394,2.390925990267116,Au Petit Vingtième,48.8737555205309,2.389063504830521,French Restaurant,5490575.151934948,-423669.3774797467
6122,6122,Paris132,48.873600303141394,2.390925990267116,Le Zéphyr,48.8738879405643,2.389597055122749,French Restaurant,5490583.249674354,-423627.92067634803
6125,6125,Paris132,48.873600303141394,2.390925990267116,Le Bel'vil Café,48.875599371072816,2.3922364461506,French Restaurant,5490740.324389185,-423403.1272049688
6134,6134,Paris132,48.873600303141394,2.390925990267116,Chez Papa,48.87637690871757,2.3933826699384264,Southwestern French Restaurant,5490812.340312154,-423304.8685424031
6143,6143,Paris133,48.874783240634926,2.401572855331456,Au Métro des Lilas,48.87680387822663,2.4066806451212592,French Restaurant,5490696.027839905,-422325.3140212613
6162,6162,Paris133,48.874783240634926,2.401572855331456,Le Clairon,48.87713680780644,2.4065112533508546,French Restaurant,5490734.989079636,-422331.48357538786
6171,6171,Paris134,48.87596521596397,2.4122204141151697,Au Métro des Lilas,48.87680387822663,2.4066806451212592,French Restaurant,5490696.027839905,-422325.3140212613
6186,6186,Paris134,48.87596521596397,2.4122204141151697,Le Clairon,48.87713680780644,2.4065112533508546,French Restaurant,5490734.989079636,-422331.48357538786
6204,6204,Paris136,48.86720071399046,2.27760911657989,La Coincidence,48.86811207825874,2.2842779971630627,French Restaurant,5491245.9413772905,-431431.7236731779
6237,6237,Paris136,48.86720071399046,2.27760911657989,PVH - Au Petit Victor Hugo,48.86736961928743,2.279734447030525,French Restaurant,5491220.145657582,-431777.70600773324
6238,6238,Paris136,48.86720071399046,2.27760911657989,Le Chalet du 16ème,48.862920768306324,2.2764624176730934,French Restaurant,5490768.04431112,-432100.601028468
6259,6259,Paris136,48.86720071399046,2.27760911657989,Brasserie du Mexique,48.86537995467553,2.283234456373497,French Restaurant,5490956.288581238,-431559.4138935873
6262,6262,Paris137,48.868393998522244,2.288249890338231,Victor,48.86694836806252,2.2875492522785086,French Restaurant,5491076.424329577,-431214.592530746
6263,6263,Paris137,48.868393998522244,2.288249890338231,Le Corner Café,48.867892,2.290788,French Restaurant,5491140.7341187615,-430960.1733740404
6266,6266,Paris137,48.868393998522244,2.288249890338231,Le Petit Rétro,48.868771,2.284863,French Restaurant,5491311.659069158,-431376.57283767685
6271,6271,Paris137,48.868393998522244,2.288249890338231,La Coincidence,48.86811207825874,2.2842779971630627,French Restaurant,5491245.9413772905,-431431.7236731779
6277,6277,Paris137,48.868393998522244,2.288249890338231,Paris Follie's,48.86743248366042,2.290116995573044,French Restaurant,5491098.166792695,-431017.85121577093
6278,6278,Paris137,48.868393998522244,2.288249890338231,Scossa,48.86986086753434,2.2849928405559674,French Restaurant,5491430.761738889,-431346.56850540254
6279,6279,Paris137,48.868393998522244,2.288249890338231,Cristal Room Baccarat,48.868038,2.293133,French Restaurant,5491127.799206581,-430786.07441685814
6280,6280,Paris137,48.868393998522244,2.288249890338231,XVIème Avenue,48.866445316438856,2.285950183868408,French Restaurant,5491040.561641807,-431340.9094810672
6285,6285,Paris137,48.868393998522244,2.288249890338231,Paul Chêne,48.86580374859067,2.285949354156912,French Restaurant,5490969.510850849,-431353.0462294342
6286,6286,Paris137,48.868393998522244,2.288249890338231,Aéro-Club de France,48.86746685270938,2.291138535822067,French Restaurant,5491089.29281018,-430942.55856309796
6290,6290,Paris137,48.868393998522244,2.288249890338231,Le Relais du Parc,48.86724140792764,2.285547852516174,French Restaurant,5491133.734243928,-431355.3238193289
6291,6291,Paris137,48.868393998522244,2.288249890338231,L'Oiseau Blanc,48.8704542282736,2.293594479560852,French Restaurant,5491389.698031434,-430706.8992985807
6293,6293,Paris137,48.868393998522244,2.288249890338231,La Table du Baltimore,48.8665342746111,2.289135088492253,French Restaurant,5491010.869331347,-431106.50378114614
6296,6296,Paris137,48.868393998522244,2.288249890338231,Hiramatsu,48.86506,2.287656,French Restaurant,5490865.939957412,-431242.33166031144
6300,6300,Paris137,48.868393998522244,2.288249890338231,Le Lobby,48.870657117745886,2.2933423519134517,French Restaurant,5491415.299418589,-430721.50472434715
6302,6302,Paris137,48.868393998522244,2.288249890338231,Akrame,48.87154398810039,2.292303588811424,French Restaurant,5491526.422711617,-430780.718183003
6308,6308,Paris137,48.868393998522244,2.288249890338231,Les Tablettes de Jean-Louis Nomicos,48.8702265833511,2.282893297721712,French Restaurant,5491497.3449543165,-431493.0920226207
6313,6313,Paris137,48.868393998522244,2.288249890338231,Hexagone,48.864411,2.288549,French Restaurant,5490782.967931712,-431189.28845320886
6339,6339,Paris137,48.868393998522244,2.288249890338231,Le Poincaré,48.8650571122955,2.2866109908976395,French Restaurant,5490878.596030046,-431318.7505152328
6340,6340,Paris137,48.868393998522244,2.288249890338231,Le Vieux Crapaud,48.87169202825807,2.2925175443486365,French Restaurant,5491540.164417055,-430762.3000629484
6342,6342,Paris137,48.868393998522244,2.288249890338231,La Table Lauriston,48.865460999999996,2.285367,French Restaurant,5490938.77940842,-431402.0530743707
6352,6352,Paris137,48.868393998522244,2.288249890338231,Étude,48.865862,2.290824,French Restaurant,5490915.440589908,-430995.738529606
6362,6362,Paris138,48.86958632235589,2.2988913634158594,Le Cinq,48.86879843302926,2.300564761718998,French Restaurant,5491119.820014447,-430228.72836761107
6371,6371,Paris138,48.86958632235589,2.2988913634158594,Le 39V,48.86983390713476,2.30042512053398,French Restaurant,5491236.24361084,-430219.46331314114
6376,6376,Paris138,48.86958632235589,2.2988913634158594,Jacopo,48.87130590365892,2.3001372248946272,French Restaurant,5491402.856198545,-430212.8222931662
6380,6380,Paris138,48.86958632235589,2.2988913634158594,Le Fouquet's,48.87138080899263,2.3012575507163997,French Restaurant,5491397.25745971,-430129.5556278677
6390,6390,Paris138,48.86958632235589,2.2988913634158594,L’Atelier Étoile de Joël Robuchon,48.87267891049394,2.2970759868621826,French Restaurant,5491592.908113576,-430410.6733075025
6391,6391,Paris138,48.86958632235589,2.2988913634158594,L'Oiseau Blanc,48.8704542282736,2.293594479560852,French Restaurant,5491389.698031434,-430706.8992985807
6392,6392,Paris138,48.86958632235589,2.2988913634158594,La Maison de la Truffe,48.868052807490244,2.3028703085497484,French Restaurant,5491008.638796658,-430074.2771605721
6405,6405,Paris138,48.86958632235589,2.2988913634158594,La Belle Ferronnière,48.86933365706021,2.302674482596768,French Restaurant,5491152.9374659,-430064.5089043403
6409,6409,Paris138,48.86958632235589,2.2988913634158594,Café George V,48.872495,2.300384,French Restaurant,5491531.502233623,-430172.4333220525
6411,6411,Paris138,48.86958632235589,2.2988913634158594,Le Bizetro,48.86684250047943,2.2986097727109422,French Restaurant,5490927.426583313,-430408.35953887785
6418,6418,Paris138,48.86958632235589,2.2988913634158594,Pierre Gagnaire,48.873203739499594,2.3003976396644816,French Restaurant,5491609.834537533,-430158.11051113857
6419,6419,Paris138,48.86958632235589,2.2988913634158594,Le Chiberta,48.873587717537326,2.297807559370994,French Restaurant,5491684.493288767,-430340.12975193595
6429,6429,Paris138,48.86958632235589,2.2988913634158594,Cristal Room Baccarat,48.868038,2.293133,French Restaurant,5491127.799206581,-430786.07441685814
6450,6450,Paris138,48.86958632235589,2.2988913634158594,Restaurant & Lounge Bar Le W,48.872119026573884,2.303356684047102,French Restaurant,5491452.992007639,-429962.30227113806
6462,6462,Paris139,48.87077768533288,2.309533535308593,Le Matignon,48.869708,2.310968,French Restaurant,5491091.585931691,-429451.4705387488
6467,6467,Paris139,48.87077768533288,2.309533535308593,Sens Unique,48.87174680424,2.3064665785411416,French Restaurant,5491373.204914375,-429742.0714489843
6474,6474,Paris139,48.87077768533288,2.309533535308593,Market,48.87028309477477,2.3121634125709534,French Restaurant,5491140.471386881,-429353.3197243357
6476,6476,Paris139,48.87077768533288,2.309533535308593,Le Carré Élysée,48.87008219592311,2.310124105310377,French Restaurant,5491143.491604046,-429506.1033850609
6481,6481,Paris139,48.87077768533288,2.309533535308593,Le Restaurant,48.87152362973941,2.305503841179002,French Restaurant,5491360.421259917,-429816.60943978187
6494,6494,Paris139,48.87077768533288,2.309533535308593,Apicius,48.87347092787609,2.3073620319154107,French Restaurant,5491553.072615472,-429644.2442158895
6496,6496,Paris139,48.87077768533288,2.309533535308593,Le Gabriel,48.86974395031996,2.3133449743934307,French Restaurant,5491066.113268386,-429277.11093295156
6502,6502,Paris139,48.87077768533288,2.309533535308593,Le 114 Faubourg,48.871817,2.314526,French Restaurant,5491281.098206594,-429151.880600836
6505,6505,Paris139,48.87077768533288,2.309533535308593,Épicure,48.87209892539324,2.3151298574881896,French Restaurant,5491304.844074018,-429102.46429565817
6517,6517,Paris139,48.87077768533288,2.309533535308593,L'Avenue,48.86725728728338,2.306277304887772,French Restaurant,5490878.280091681,-429840.27189124725
6521,6521,Paris139,48.87077768533288,2.309533535308593,La Table du Huit,48.86686349850318,2.308868225385194,French Restaurant,5490802.5446994435,-429658.34408083267
6525,6525,Paris139,48.87077768533288,2.309533535308593,Le Laurent,48.869215702524954,2.3132416605949397,French Restaurant,5491008.8829395445,-429294.5817287215
6528,6528,Paris139,48.87077768533288,2.309533535308593,Le Piaf,48.872045,2.312579,French Restaurant,5491330.475713127,-429289.8580995457
6542,6542,Paris139,48.87077768533288,2.309533535308593,Makoto Aoki,48.87152110903649,2.3120938890664577,French Restaurant,5491278.45914265,-429335.14432336215
6557,6557,Paris140,48.87196808729478,2.320176405511977,Le Grand Restaurant - Jean-François Piège,48.870162550884686,2.319207662361622,French Restaurant,5491039.854808748,-428840.86781738186
6569,6569,Paris140,48.87196808729478,2.320176405511977,La Maison de la Truffe,48.87074699569006,2.3243735214091625,French Restaurant,5491040.626709215,-428452.4347920007
6571,6571,Paris140,48.87196808729478,2.320176405511977,Épicure,48.87209892539324,2.3151298574881896,French Restaurant,5491304.844074018,-429102.46429565817
6583,6583,Paris140,48.87196808729478,2.320176405511977,La Boutique Des Vins,48.873009,2.324096,French Restaurant,5491294.610493828,-428430.2630286496
6584,6584,Paris140,48.87196808729478,2.320176405511977,Pomze,48.87496407966928,2.3168887943029404,French Restaurant,5491600.408647298,-428920.14422436536
6586,6586,Paris140,48.87196808729478,2.320176405511977,Senderens,48.86961496816471,2.3235817971592136,French Restaurant,5490925.040262774,-428531.52939683665
6601,6601,Paris140,48.87196808729478,2.320176405511977,Le 114 Faubourg,48.871817,2.314526,French Restaurant,5491281.098206594,-429151.880600836
6614,6614,Paris140,48.87196808729478,2.320176405511977,Café Sud,48.872509551353204,2.3244615316840296,French Restaurant,5491234.764660303,-428412.9281657429
6615,6615,Paris140,48.87196808729478,2.320176405511977,Le Village,48.8692898032183,2.322803735733032,French Restaurant,5490898.656593053,-428594.4850916575
6616,6616,Paris140,48.87196808729478,2.320176405511977,Akrame,48.871551000000004,2.3259380000000003,French Restaurant,5491110.315446052,-428323.034725207
6652,6652,Paris141,48.87315752808321,2.3308199735213684,Coco,48.87210201984632,2.3323483765125275,French Restaurant,5491092.023557627,-427844.3108090919
6658,6658,Paris141,48.87315752808321,2.3308199735213684,Mamou,48.873847667027434,2.3353698849678044,French Restaurant,5491248.004000032,-427590.8083752047
6677,6677,Paris141,48.87315752808321,2.3308199735213684,La Taverne,48.87140773846024,2.336608762951707,French Restaurant,5490962.42444421,-427546.03359045985
6683,6683,Paris141,48.87315752808321,2.3308199735213684,13 menthe basilic,48.877640986996916,2.330486584537645,French Restaurant,5491728.576292637,-427876.44827850617
6690,6690,Paris141,48.87315752808321,2.3308199735213684,Josefin,48.87372783394101,2.336166491599674,French Restaurant,5491224.878544771,-427534.85157604073
